"subj","block","runTrial","wav","syllable","speaker","correctanswer_tone","response","RT","condition","acc"
3126,3,116,"di4-aN.wav","di","a",4,1,0.675705899950117,"Hard",0
3126,3,117,"di2-aN.wav","di","a",2,2,0.483164699980989,"Hard",1
3126,3,118,"lu2-aN.wav","lu","a",2,2,0.342343900119886,"Hard",1
3126,3,119,"di1-aN.wav","di","a",1,1,0.422977299895138,"Hard",1
3126,3,120,"di2-iN.wav","di","i",2,2,0.431026499951258,"Hard",1
3126,4,121,"di4-aN.wav","di","a",4,4,0.634023000020534,"Hard",1
3126,4,122,"bu2-aN.wav","bu","a",2,2,0.32464660005644,"Hard",1
3126,4,123,"di2-aN.wav","di","a",2,2,0.308615599991754,"Hard",1
3126,4,124,"bu3-iN.wav","bu","i",3,3,0.314147899858654,"Hard",1
3126,4,125,"lu4-aN.wav","lu","a",4,4,0.376593499910086,"Hard",1
3126,4,126,"lu1-iN.wav","lu","i",1,4,0.394208899931982,"Hard",0
3126,4,127,"mi2-iN.wav","mi","i",2,1,0.56750230002217,"Hard",0
3126,4,128,"mi1-aN.wav","mi","a",1,1,0.353922399925068,"Hard",1
3126,4,129,"ma1-iN.wav","ma","i",1,1,0.453641599975526,"Hard",1
3126,4,130,"ma4-iN.wav","ma","i",4,4,0.410788599867374,"Hard",1
3126,4,131,"bu2-iN.wav","bu","i",2,2,0.357648500008509,"Hard",1
3126,4,132,"ma1-aN.wav","ma","a",1,1,0.405977800022811,"Hard",1
3126,4,133,"ma2-iN.wav","ma","i",2,2,0.559467400191352,"Hard",1
3126,4,134,"di1-aN.wav","di","a",1,1,0.539822299964726,"Hard",1
3126,4,135,"mi1-iN.wav","mi","i",1,4,0.290789999999106,"Hard",0
3126,4,136,"bu1-iN.wav","bu","i",1,1,0.41027560015209,"Hard",1
3126,4,137,"ma3-iN.wav","ma","i",3,3,0.404087800066918,"Hard",1
3126,4,138,"bu1-aN.wav","bu","a",1,1,0.357406900031492,"Hard",1
3126,4,139,"lu4-iN.wav","lu","i",4,4,0.289176699938253,"Hard",1
3126,4,140,"lu3-iN.wav","lu","i",3,3,0.278252099873498,"Hard",1
3126,4,141,"bu4-aN.wav","bu","a",4,1,0.501401900080964,"Hard",0
3126,4,142,"mi4-iN.wav","mi","i",4,4,0.379587200004607,"Hard",1
3126,4,143,"mi3-iN.wav","mi","i",3,3,0.430109000066295,"Hard",1
3126,4,144,"mi2-aN.wav","mi","a",2,1,0.374265599995852,"Hard",0
3126,4,145,"di4-iN.wav","di","i",4,4,0.264994699973613,"Hard",1
3126,4,146,"bu3-aN.wav","bu","a",3,2,0.319374500075355,"Hard",0
3126,4,147,"ma3-aN.wav","ma","a",3,1,0.323356899898499,"Hard",0
3126,4,148,"di1-iN.wav","di","i",1,1,0.405968700069934,"Hard",1
3126,4,149,"ma2-aN.wav","ma","a",2,2,0.446297800168395,"Hard",1
3126,4,150,"bu4-iN.wav","bu","i",4,4,0.549738900037482,"Hard",1
3126,4,151,"mi4-aN.wav","mi","a",4,4,0.299946800107136,"Hard",1
3126,4,152,"mi3-aN.wav","mi","a",3,2,0.353159100050107,"Hard",0
3126,4,153,"ma4-aN.wav","ma","a",4,4,0.347557100001723,"Hard",1
3126,4,154,"lu1-aN.wav","lu","a",1,4,0.624237899901345,"Hard",0
3126,4,155,"di3-aN.wav","di","a",3,3,0.283804300008342,"Hard",1
3126,4,156,"lu2-iN.wav","lu","i",2,1,0.362798999994993,"Hard",0
3126,4,157,"lu2-aN.wav","lu","a",2,1,0.373808600008488,"Hard",0
3126,4,158,"lu3-aN.wav","lu","a",3,3,0.296287799952552,"Hard",1
3126,4,159,"di2-iN.wav","di","i",2,2,0.437865099869668,"Hard",1
3126,4,160,"di3-iN.wav","di","i",3,3,0.355822399957106,"Hard",1
3126,5,161,"di4-iN.wav","di","i",4,4,0.653332500020042,"Hard",1
3126,5,162,"bu3-aN.wav","bu","a",3,1,0.2789960000664,"Hard",0
3126,5,163,"bu3-iN.wav","bu","i",3,3,0.443781999871135,"Hard",1
3126,5,164,"mi4-iN.wav","mi","i",4,4,0.406166799832135,"Hard",1
3126,5,165,"lu2-aN.wav","lu","a",2,1,0.386949699837714,"Hard",0
3126,5,166,"mi2-aN.wav","mi","a",2,1,0.366177699994296,"Hard",0
3126,5,167,"mi2-iN.wav","mi","i",2,2,0.377506700111553,"Hard",1
3126,5,168,"ma1-iN.wav","ma","i",1,2,1.34276450006291,"Hard",0
3126,5,169,"ma1-aN.wav","ma","a",1,1,0.345518699847162,"Hard",1
3126,5,170,"di4-aN.wav","di","a",4,4,0.419123300118372,"Hard",1
3126,5,171,"bu4-iN.wav","bu","i",4,3,0.28620360000059,"Hard",0
3126,5,172,"di1-aN.wav","di","a",1,1,0.364933900069445,"Hard",1
3126,5,173,"di2-aN.wav","di","a",2,2,0.410171400057152,"Hard",1
3126,5,174,"lu4-aN.wav","lu","a",4,4,0.319464399944991,"Hard",1
3126,5,175,"ma2-aN.wav","ma","a",2,2,0.485316099831834,"Hard",1
3126,5,176,"bu1-aN.wav","bu","a",1,1,0.753945200005546,"Hard",1
3126,5,177,"lu3-iN.wav","lu","i",3,3,0.342134000035003,"Hard",1
3126,5,178,"bu2-aN.wav","bu","a",2,2,0.435587499989197,"Hard",1
3126,5,179,"bu1-iN.wav","bu","i",1,4,0.420497300103307,"Hard",0
3126,5,180,"lu2-iN.wav","lu","i",2,2,0.0473099001683295,"Hard",1
3126,5,181,"mi4-aN.wav","mi","a",4,4,0.293392300140113,"Hard",1
3126,5,182,"bu2-iN.wav","bu","i",2,2,0.453248699894175,"Hard",1
3126,5,183,"ma3-aN.wav","ma","a",3,2,0.549246200127527,"Hard",0
3126,5,184,"ma2-iN.wav","ma","i",2,2,0.36073759989813,"Hard",1
3126,5,185,"lu1-aN.wav","lu","a",1,4,0.325321800075471,"Hard",0
3126,5,186,"di1-iN.wav","di","i",1,1,0.362279299879447,"Hard",1
3126,5,187,"ma4-iN.wav","ma","i",4,4,0.405299799982458,"Hard",1
3126,5,188,"mi1-iN.wav","mi","i",1,4,2.52191910007969,"Hard",0
3126,5,189,"di3-iN.wav","di","i",3,3,0.343969899928197,"Hard",1
3126,5,190,"mi3-aN.wav","mi","a",3,3,0.328691199887544,"Hard",1
3126,5,191,"mi1-aN.wav","mi","a",1,1,0.396565499948338,"Hard",1
3126,5,192,"lu1-iN.wav","lu","i",1,1,0.381940199993551,"Hard",1
3126,5,193,"ma4-aN.wav","ma","a",4,4,0.408606499899179,"Hard",1
3126,5,194,"di2-iN.wav","di","i",2,2,0.416660999879241,"Hard",1
3126,5,195,"di3-aN.wav","di","a",3,3,0.880427500000224,"Hard",1
3126,5,196,"bu4-aN.wav","bu","a",4,1,0.402605000184849,"Hard",0
3126,5,197,"ma3-iN.wav","ma","i",3,2,0.308495600009337,"Hard",0
3126,5,198,"lu4-iN.wav","lu","i",4,4,0.370925400173292,"Hard",1
3126,5,199,"lu3-aN.wav","lu","a",3,3,0.262399400118738,"Hard",1
3126,5,200,"mi3-iN.wav","mi","i",3,3,0.412856600014493,"Hard",1
3127,1,1,"di1-iN.wav","di","i",1,1,0.929675399966072,"Easy",1
3127,1,2,"di4-aN.wav","di","a",4,2,0.736549000022933,"Easy",0
3127,1,3,"bu3-aN.wav","bu","a",3,2,1.21385300002294,"Easy",0
3127,1,4,"di4-iN.wav","di","i",4,1,0.53083250002237,"Easy",0
3127,1,5,"lu3-iN.wav","lu","i",3,3,0.750623700034339,"Easy",1
3127,1,6,"mi4-iN.wav","mi","i",4,2,0.506208000006154,"Easy",0
3127,1,7,"bu2-aN.wav","bu","a",2,3,0.339594200020656,"Easy",0
3127,1,8,"ma2-aN.wav","ma","a",2,4,0.661019400053192,"Easy",0
3127,1,9,"ma4-aN.wav","ma","a",4,1,0.463034999964293,"Easy",0
3127,1,10,"bu3-iN.wav","bu","i",3,2,0.825709400000051,"Easy",0
3127,1,11,"mi3-iN.wav","mi","i",3,3,0.260112699994352,"Easy",1
3127,1,12,"lu2-iN.wav","lu","i",2,2,0.409280300023966,"Easy",1
3127,1,13,"mi2-iN.wav","mi","i",2,3,0.249046300014015,"Easy",0
3127,1,14,"lu4-iN.wav","lu","i",4,2,0.339422399993055,"Easy",0
3127,1,15,"mi3-aN.wav","mi","a",3,3,0.672231600037776,"Easy",1
3127,1,16,"bu4-aN.wav","bu","a",4,2,0.588022200041451,"Easy",0
3127,1,17,"mi1-iN.wav","mi","i",1,3,0.575367499957792,"Easy",0
3127,1,18,"mi1-aN.wav","mi","a",1,4,0.264323899988085,"Easy",0
3127,1,19,"ma2-iN.wav","ma","i",2,1,1.14794310001889,"Easy",0
3127,1,20,"lu3-aN.wav","lu","a",3,4,0.359245499945246,"Easy",0
3127,1,21,"ma3-iN.wav","ma","i",3,1,0.323131099983584,"Easy",0
3127,1,22,"di3-aN.wav","di","a",3,3,0.229100099997595,"Easy",1
3127,1,23,"mi2-aN.wav","mi","a",2,4,0.214623499952722,"Easy",0
3127,1,24,"di2-aN.wav","di","a",2,3,0.898503700038418,"Easy",0
3127,1,25,"ma4-iN.wav","ma","i",4,1,0.258786400023382,"Easy",0
3127,1,26,"bu1-iN.wav","bu","i",1,1,0.500205199990887,"Easy",1
3127,1,27,"bu4-iN.wav","bu","i",4,2,0.37859550002031,"Easy",0
3127,1,28,"lu1-iN.wav","lu","i",1,1,0.31817859999137,"Easy",1
3127,1,29,"di3-iN.wav","di","i",3,3,0.449009299976751,"Easy",1
3127,1,30,"bu1-aN.wav","bu","a",1,2,0.238552000024356,"Easy",0
3127,1,31,"ma3-aN.wav","ma","a",3,3,0.406135299999733,"Easy",1
3127,1,32,"bu2-iN.wav","bu","i",2,4,0.965893500018865,"Easy",0
3127,1,33,"ma1-iN.wav","ma","i",1,1,0.488550100009888,"Easy",1
3127,1,34,"di2-iN.wav","di","i",2,4,0.351091200020164,"Easy",0
3127,1,35,"lu4-aN.wav","lu","a",4,2,0.352150099992286,"Easy",0
3127,1,36,"lu1-aN.wav","lu","a",1,1,0.165143600024749,"Easy",1
3127,1,37,"lu2-aN.wav","lu","a",2,4,0.291134300001431,"Easy",0
3127,1,38,"mi4-aN.wav","mi","a",4,3,0.376109300006647,"Easy",0
3127,1,39,"di1-aN.wav","di","a",1,3,0.347712000017054,"Easy",0
3127,1,40,"ma1-aN.wav","ma","a",1,1,0.0495089000323787,"Easy",1
3127,2,41,"lu4-aN.wav","lu","a",4,2,0.679450399999041,"Easy",0
3127,2,42,"bu4-aN.wav","bu","a",4,4,0.0839748999569565,"Easy",1
3127,2,43,"bu1-iN.wav","bu","i",1,1,0.757577100011986,"Easy",1
3127,2,44,"ma1-aN.wav","ma","a",1,1,4.92811750003602,"Easy",1
3127,2,45,"ma3-aN.wav","ma","a",3,3,0.310707399970852,"Easy",1
3127,2,46,"mi3-aN.wav","mi","a",3,3,0.368364800000563,"Easy",1
3127,2,47,"bu3-iN.wav","bu","i",3,3,0.218445200007409,"Easy",1
3127,2,48,"bu2-aN.wav","bu","a",2,3,0.507265700027347,"Easy",0
3127,2,49,"mi1-aN.wav","mi","a",1,1,0.356771700026002,"Easy",1
3127,2,50,"mi1-iN.wav","mi","i",1,1,0.356066299951635,"Easy",1
3127,2,51,"bu4-iN.wav","bu","i",4,2,0.30522199999541,"Easy",0
3127,2,52,"bu2-iN.wav","bu","i",2,3,0.281911299971398,"Easy",0
3127,2,53,"lu1-aN.wav","lu","a",1,1,0.289921299961861,"Easy",1
3127,2,54,"di4-aN.wav","di","a",4,4,1.0072608999908,"Easy",1
3127,2,55,"lu1-iN.wav","lu","i",1,1,0.356790300051216,"Easy",1
3127,2,56,"lu3-iN.wav","lu","i",3,4,0.218105400039349,"Easy",0
3127,2,57,"mi4-iN.wav","mi","i",4,3,1.47415829997044,"Easy",0
3127,2,58,"ma4-iN.wav","ma","i",4,2,0.22500899998704,"Easy",0
3127,2,59,"ma2-iN.wav","ma","i",2,3,0.249834599962924,"Easy",0
3127,2,60,"di4-iN.wav","di","i",4,4,0.428096799994819,"Easy",1
3127,2,61,"di2-iN.wav","di","i",2,3,0.230060100031551,"Easy",0
3127,2,62,"lu3-aN.wav","lu","a",3,2,0.234822599973995,"Easy",0
3127,2,63,"di3-aN.wav","di","a",3,3,0.347273199993651,"Easy",1
3127,2,64,"mi2-aN.wav","mi","a",2,2,0.323208999994677,"Easy",1
3127,2,65,"di1-aN.wav","di","a",1,1,0.257011700014118,"Easy",1
3127,2,66,"bu3-aN.wav","bu","a",3,3,0.270298500021454,"Easy",1
3127,2,67,"lu2-iN.wav","lu","i",2,2,0.391499399964232,"Easy",1
3127,2,68,"ma2-aN.wav","ma","a",2,2,0.285871399973985,"Easy",1
3127,2,69,"lu2-aN.wav","lu","a",2,2,0.305715299968142,"Easy",1
3127,2,70,"ma1-iN.wav","ma","i",1,1,0.251668400014751,"Easy",1
3127,2,71,"ma4-aN.wav","ma","a",4,4,0.65183430002071,"Easy",1
3127,2,72,"mi4-aN.wav","mi","a",4,4,1.76941660000011,"Easy",1
3127,2,73,"di2-aN.wav","di","a",2,2,0.345799600007012,"Easy",1
3127,2,74,"ma3-iN.wav","ma","i",3,2,1.26295300002676,"Easy",0
3127,2,75,"di3-iN.wav","di","i",3,3,0.268030799983535,"Easy",1
3127,2,76,"bu1-aN.wav","bu","a",1,1,0.437084400036838,"Easy",1
3127,2,77,"di1-iN.wav","di","i",1,1,0.487873399979435,"Easy",1
3127,2,78,"lu4-iN.wav","lu","i",4,4,0.282824199995957,"Easy",1
3127,2,79,"mi2-iN.wav","mi","i",2,2,0.153136699984316,"Easy",1
3127,2,80,"mi3-iN.wav","mi","i",3,3,0.0886795000405982,"Easy",1
3127,3,81,"ma3-aN.wav","ma","a",3,4,0.822554799960926,"Easy",0
3127,3,82,"di1-iN.wav","di","i",1,1,0.242265700013377,"Easy",1
3127,3,83,"mi4-iN.wav","mi","i",4,4,0.246607799956109,"Easy",1
3127,3,84,"di4-iN.wav","di","i",4,4,0.0145601999829523,"Easy",1
3127,3,85,"mi4-aN.wav","mi","a",4,3,0.888134300010279,"Easy",0
3127,3,86,"di1-aN.wav","di","a",1,1,0.352747400000226,"Easy",1
3127,3,87,"bu4-iN.wav","bu","i",4,1,1.27641360001871,"Easy",0
3127,3,88,"mi1-iN.wav","mi","i",1,1,0.105286400008481,"Easy",1
3127,3,89,"di3-aN.wav","di","a",3,3,0.257959200011101,"Easy",1
3127,3,90,"ma3-iN.wav","ma","i",3,3,0.0194060999783687,"Easy",1
3127,3,91,"ma1-iN.wav","ma","i",1,1,0.354123199998867,"Easy",1
3127,3,92,"lu3-iN.wav","lu","i",3,3,0.259979800030123,"Easy",1
3127,3,93,"lu4-aN.wav","lu","a",4,4,0.631785600038711,"Easy",1
3127,3,94,"lu1-aN.wav","lu","a",1,1,0.0474598999717273,"Easy",1
3127,3,95,"di2-iN.wav","di","i",2,3,0.355197099968791,"Easy",0
3127,3,96,"lu2-aN.wav","lu","a",2,2,0.393359100038651,"Easy",1
3127,3,97,"di2-aN.wav","di","a",2,2,0.331847299996298,"Easy",1
3127,3,98,"ma2-iN.wav","ma","i",2,3,0.86139869998442,"Easy",0
3127,3,99,"mi3-iN.wav","mi","i",3,4,0.220245399978012,"Easy",0
3127,3,100,"mi3-aN.wav","mi","a",3,3,0.278944200021215,"Easy",1
3127,3,101,"bu1-iN.wav","bu","i",1,1,0.388562600011937,"Easy",1
3127,3,102,"bu3-aN.wav","bu","a",3,4,0.48853929998586,"Easy",0
3127,3,103,"di4-aN.wav","di","a",4,1,0.0216832999722101,"Easy",0
3127,3,104,"lu3-aN.wav","lu","a",3,3,0.333318200020585,"Easy",1
3127,3,105,"ma4-iN.wav","ma","i",4,4,0.0665358999976888,"Easy",1
3127,3,106,"mi1-aN.wav","mi","a",1,1,0.227692100044806,"Easy",1
3127,3,107,"lu4-iN.wav","lu","i",4,4,0.154700600018259,"Easy",1
3127,3,108,"ma2-aN.wav","ma","a",2,3,0.502448700019158,"Easy",0
3127,3,109,"mi2-iN.wav","mi","i",2,2,1.94781159999548,"Easy",1
3127,3,110,"lu1-iN.wav","lu","i",1,1,0.0335639999830164,"Easy",1
3127,3,111,"bu1-aN.wav","bu","a",1,1,0.387619999994058,"Easy",1
3127,3,112,"di3-iN.wav","di","i",3,4,0.294412799994461,"Easy",0
3127,3,113,"ma4-aN.wav","ma","a",4,1,0.306962800037581,"Easy",0
3127,3,114,"ma1-aN.wav","ma","a",1,1,0.338281199976336,"Easy",1
3127,3,115,"mi2-aN.wav","mi","a",2,2,0.0881137999822386,"Easy",1
3127,3,116,"bu3-iN.wav","bu","i",3,2,0.227505999966525,"Easy",0
3127,3,117,"bu2-aN.wav","bu","a",2,3,0.384173300000839,"Easy",0
3127,3,118,"bu2-iN.wav","bu","i",2,2,0.048100300016813,"Easy",1
3127,3,119,"lu2-iN.wav","lu","i",2,2,0.282666699960828,"Easy",1
3127,3,120,"bu4-aN.wav","bu","a",4,4,0.407004299981054,"Easy",1
3127,4,121,"di2-iN.wav","di","i",2,2,1.29160880000563,"Easy",1
3127,4,122,"di4-iN.wav","di","i",4,4,0.472674400021788,"Easy",1
3127,4,123,"ma3-aN.wav","ma","a",3,3,0.949336700025015,"Easy",1
3127,4,124,"mi2-iN.wav","mi","i",2,2,0.526954000000842,"Easy",1
3127,4,125,"mi1-aN.wav","mi","a",1,1,0.222203100041952,"Easy",1
3127,4,126,"bu1-iN.wav","bu","i",1,1,0.39409539999906,"Easy",1
3127,4,127,"di1-iN.wav","di","i",1,1,1.41051800001878,"Easy",1
3127,4,128,"lu4-iN.wav","lu","i",4,4,0.31860300002154,"Easy",1
3127,4,129,"di3-iN.wav","di","i",3,3,0.208881800004747,"Easy",1
3127,4,130,"mi3-aN.wav","mi","a",3,3,0.246553700009827,"Easy",1
3127,4,131,"lu1-iN.wav","lu","i",1,1,0.712748900055885,"Easy",1
3127,4,132,"lu2-aN.wav","lu","a",2,2,0.489551999955438,"Easy",1
3127,4,133,"mi3-iN.wav","mi","i",3,3,3.75466079998296,"Easy",1
3127,4,134,"bu1-aN.wav","bu","a",1,1,0.253960600006394,"Easy",1
3127,4,135,"bu2-iN.wav","bu","i",2,2,0.629218199988827,"Easy",1
3127,4,136,"ma1-iN.wav","ma","i",1,1,0.454617500014137,"Easy",1
3127,4,137,"lu3-iN.wav","lu","i",3,3,0.291270899993833,"Easy",1
3127,4,138,"lu3-aN.wav","lu","a",3,3,0.462460700015072,"Easy",1
3127,4,139,"mi2-aN.wav","mi","a",2,2,0.441878399986308,"Easy",1
3127,4,140,"ma1-aN.wav","ma","a",1,1,0.50128660001792,"Easy",1
3127,4,141,"bu2-aN.wav","bu","a",2,3,0.300117100006901,"Easy",0
3127,4,142,"mi1-iN.wav","mi","i",1,1,0.298295900051016,"Easy",1
3127,4,143,"bu4-iN.wav","bu","i",4,4,0.657905199972447,"Easy",1
3127,4,144,"ma2-iN.wav","ma","i",2,3,0.293814399978146,"Easy",0
3127,4,145,"bu4-aN.wav","bu","a",4,4,1.25557680003112,"Easy",1
3127,4,146,"lu2-iN.wav","lu","i",2,2,0.157821000029799,"Easy",1
3127,4,147,"ma3-iN.wav","ma","i",3,3,0.603332599974237,"Easy",1
3127,4,148,"mi4-iN.wav","mi","i",4,4,0.11905709997518,"Easy",1
3127,4,149,"di3-aN.wav","di","a",3,4,0.920525200024713,"Easy",0
3127,4,150,"bu3-aN.wav","bu","a",3,4,0.35657139995601,"Easy",0
3127,4,151,"di1-aN.wav","di","a",1,1,0.464307799993549,"Easy",1
3127,4,152,"di4-aN.wav","di","a",4,4,0.259218999999575,"Easy",1
3127,4,153,"ma4-aN.wav","ma","a",4,1,1.03205370000796,"Easy",0
3127,4,154,"lu1-aN.wav","lu","a",1,1,0.41980470000999,"Easy",1
3127,4,155,"di2-aN.wav","di","a",2,2,0.32148630003212,"Easy",1
3127,4,156,"ma2-aN.wav","ma","a",2,2,0.289461400010623,"Easy",1
3127,4,157,"bu3-iN.wav","bu","i",3,3,0.546877300017513,"Easy",1
3127,4,158,"lu4-aN.wav","lu","a",4,1,0.514752299990505,"Easy",0
3127,4,159,"mi4-aN.wav","mi","a",4,4,0.316404499986675,"Easy",1
3127,4,160,"ma4-iN.wav","ma","i",4,4,0.342612200009171,"Easy",1
3127,5,161,"ma2-aN.wav","ma","a",2,2,0.319539299991447,"Easy",1
3127,5,162,"ma2-iN.wav","ma","i",2,3,0.242778300016653,"Easy",0
3127,5,163,"mi4-aN.wav","mi","a",4,4,0.0119217000319622,"Easy",1
3127,5,164,"di2-iN.wav","di","i",2,2,0.257237799989525,"Easy",1
3127,5,165,"bu3-aN.wav","bu","a",3,3,0.245328399993014,"Easy",1
3127,5,166,"mi3-iN.wav","mi","i",3,3,0.341318999999203,"Easy",1
3127,5,167,"bu2-aN.wav","bu","a",2,2,0.569934800034389,"Easy",1
3127,5,168,"di1-aN.wav","di","a",1,1,0.487341300002299,"Easy",1
3127,5,169,"ma1-iN.wav","ma","i",1,1,0.295364800025709,"Easy",1
3127,5,170,"lu4-iN.wav","lu","i",4,4,0.28835510002682,"Easy",1
3127,5,171,"ma1-aN.wav","ma","a",1,1,0.504511500010267,"Easy",1
3127,5,172,"bu2-iN.wav","bu","i",2,2,0.264440600003581,"Easy",1
3127,5,173,"bu1-aN.wav","bu","a",1,3,1.44737839995651,"Easy",0
3127,5,174,"mi4-iN.wav","mi","i",4,4,0.353850900020916,"Easy",1
3127,5,175,"ma3-iN.wav","ma","i",3,3,0.074308299983386,"Easy",1
3127,5,176,"lu2-iN.wav","lu","i",2,2,0.197699099953752,"Easy",1
3127,5,177,"lu4-aN.wav","lu","a",4,4,0.652473800000735,"Easy",1
3127,5,178,"lu1-iN.wav","lu","i",1,1,0.373811999976169,"Easy",1
3127,5,179,"mi1-iN.wav","mi","i",1,1,0.24718840001151,"Easy",1
3127,5,180,"mi2-iN.wav","mi","i",2,3,0.154171799949836,"Easy",0
3127,5,181,"di1-iN.wav","di","i",1,1,0.223200800013728,"Easy",1
3127,5,182,"bu4-aN.wav","bu","a",4,4,0.0952953000087291,"Easy",1
3127,5,183,"di4-aN.wav","di","a",4,4,0.191039400000591,"Easy",1
3127,5,184,"bu3-iN.wav","bu","i",3,2,3.82146090001334,"Easy",0
3127,5,185,"mi3-aN.wav","mi","a",3,3,0.70820019999519,"Easy",1
3127,5,186,"lu1-aN.wav","lu","a",1,1,0.300371100020129,"Easy",1
3127,5,187,"lu3-aN.wav","lu","a",3,3,0.455839799949899,"Easy",1
3127,5,188,"mi1-aN.wav","mi","a",1,1,0.124840000004042,"Easy",1
3127,5,189,"di4-iN.wav","di","i",4,4,0.0939545999863185,"Easy",1
3127,5,190,"lu3-iN.wav","lu","i",3,3,0.226992200012319,"Easy",1
3127,5,191,"lu2-aN.wav","lu","a",2,3,0.252826099982485,"Easy",0
3127,5,192,"bu4-iN.wav","bu","i",4,4,0.15413510001963,"Easy",1
3127,5,193,"ma4-aN.wav","ma","a",4,1,0.22949429997243,"Easy",0
3127,5,194,"ma4-iN.wav","ma","i",4,4,0.176044900028501,"Easy",1
3127,5,195,"di3-aN.wav","di","a",3,3,0.5432857000269,"Easy",1
3127,5,196,"ma3-aN.wav","ma","a",3,3,1.71899040002609,"Easy",1
3127,5,197,"bu1-iN.wav","bu","i",1,1,0.185587000043597,"Easy",1
3127,5,198,"di3-iN.wav","di","i",3,3,0.217179500032216,"Easy",1
3127,5,199,"mi2-aN.wav","mi","a",2,3,0.133620699984021,"Easy",0
3127,5,200,"di2-aN.wav","di","a",2,3,0.55580860003829,"Easy",0
3128,1,1,"lu2-aN.wav","lu","a",2,1,2.80289790034294,"Hard",0
3128,1,2,"mi3-aN.wav","mi","a",3,2,3.2390570002608,"Hard",0
3128,1,3,"ma2-iN.wav","ma","i",2,3,3.82638930017129,"Hard",0
3128,1,4,"bu3-iN.wav","bu","i",3,4,4.66361210029572,"Hard",0
3128,1,5,"mi3-iN.wav","mi","i",3,1,4.59264439996332,"Hard",0
3128,1,6,"bu2-iN.wav","bu","i",2,1,3.75165520003065,"Hard",0
3128,1,7,"lu3-iN.wav","lu","i",3,3,3.86199590004981,"Hard",1
3128,1,8,"di4-iN.wav","di","i",4,1,4.23486129986122,"Hard",0
3128,1,9,"mi4-iN.wav","mi","i",4,1,6.57978809997439,"Hard",0
3128,1,10,"ma4-aN.wav","ma","a",4,1,4.97071390040219,"Hard",0
3128,1,11,"ma2-aN.wav","ma","a",2,2,2.49740999983624,"Hard",1
3128,1,12,"mi1-iN.wav","mi","i",1,4,0.178833399899304,"Hard",0
3128,1,13,"bu4-aN.wav","bu","a",4,3,1.86559820035473,"Hard",0
3128,1,14,"di3-aN.wav","di","a",3,4,3.30094110034406,"Hard",0
3128,1,15,"mi4-aN.wav","mi","a",4,1,0.302376499865204,"Hard",0
3128,1,16,"ma3-iN.wav","ma","i",3,2,1.46219909982756,"Hard",0
3128,1,17,"bu3-aN.wav","bu","a",3,3,2.28875399986282,"Hard",1
3128,1,18,"lu3-aN.wav","lu","a",3,1,3.22533639986068,"Hard",0
3128,1,19,"lu1-aN.wav","lu","a",1,3,2.15552379982546,"Hard",0
3128,1,20,"ma3-aN.wav","ma","a",3,2,1.89771589962766,"Hard",0
3128,1,21,"di1-iN.wav","di","i",1,1,1.95558950025588,"Hard",1
3128,1,22,"lu2-iN.wav","lu","i",2,4,1.60292290011421,"Hard",0
3128,1,23,"ma1-iN.wav","ma","i",1,2,2.76442510029301,"Hard",0
3128,1,24,"ma1-aN.wav","ma","a",1,2,1.73127859970555,"Hard",0
3128,1,25,"bu2-aN.wav","bu","a",2,3,0.651596300303936,"Hard",0
3128,1,26,"di4-aN.wav","di","a",4,4,1.98350920015946,"Hard",1
3128,1,27,"di2-aN.wav","di","a",2,4,1.14883980015293,"Hard",0
3128,1,28,"lu4-aN.wav","lu","a",4,2,4.60395409958437,"Hard",0
3128,1,29,"di1-aN.wav","di","a",1,4,2.34615019988269,"Hard",0
3128,1,30,"mi1-aN.wav","mi","a",1,3,0.46324050007388,"Hard",0
3128,1,31,"lu4-iN.wav","lu","i",4,1,2.68291920004413,"Hard",0
3128,1,32,"di3-iN.wav","di","i",3,1,2.80903040012345,"Hard",0
3128,1,33,"mi2-aN.wav","mi","a",2,2,2.19914259994403,"Hard",1
3128,1,34,"di2-iN.wav","di","i",2,1,2.10985889984295,"Hard",0
3128,1,35,"mi2-iN.wav","mi","i",2,3,1.86340989964083,"Hard",0
3128,1,36,"bu4-iN.wav","bu","i",4,1,1.73899210011587,"Hard",0
3128,1,37,"lu1-iN.wav","lu","i",1,4,1.4331907001324,"Hard",0
3128,1,38,"bu1-iN.wav","bu","i",1,1,1.85919460002333,"Hard",1
3128,1,39,"ma4-iN.wav","ma","i",4,4,2.64491220004857,"Hard",1
3128,1,40,"bu1-aN.wav","bu","a",1,3,1.03104040026665,"Hard",0
3128,2,41,"di3-aN.wav","di","a",3,3,6.81087290029973,"Hard",1
3128,2,42,"mi2-iN.wav","mi","i",2,4,0.409515299834311,"Hard",0
3128,2,43,"ma3-iN.wav","ma","i",3,2,0.74445250025019,"Hard",0
3128,2,44,"ma4-aN.wav","ma","a",4,2,1.0488228998147,"Hard",0
3128,2,45,"di1-aN.wav","di","a",1,3,0.96450539957732,"Hard",0
3128,2,46,"ma4-iN.wav","ma","i",4,4,2.17133980011567,"Hard",1
3128,2,47,"di2-aN.wav","di","a",2,1,1.17175139999017,"Hard",0
3128,2,48,"mi3-iN.wav","mi","i",3,1,1.16025379998609,"Hard",0
3128,2,49,"mi4-iN.wav","mi","i",4,4,2.04077200032771,"Hard",1
3128,2,50,"bu4-aN.wav","bu","a",4,3,2.0682475999929,"Hard",0
